ts,o,h,l,c,v,funding,borrow,liq,depeg,oi
1704072900,42044.18,42331.53,41961.67,42128.39,1975.0,0.00017728,0.00006203,1.0640,-0.000073,928821
1704073200,42128.39,42211.38,41890.09,41898.24,3182.7,0.00020306,0.00004551,2.1085,-0.000206,926756
1704073500,41898.24,42008.75,41824.39,41990.87,1856.0,0.00016815,0.00004179,1.4022,0.000484,928312
1704073800,41990.87,42041.06,41967.76,42022.56,1469.7,0.00015690,0.00004357,0.4412,0.000227,925317
1704074100,42022.56,42042.47,41853.38,41931.24,1888.9,0.00012414,0.00007681,1.1891,0.000040,922165
1704074400,41931.24,42129.86,41862.67,42098.25,2994.6,0.00016229,0.00006587,1.7987,-0.000224,924497
1704074700,42098.25,42143.50,41872.83,41936.89,2527.9,0.00014037,0.00008659,1.3492,-0.000244,942501
1704075000,41936.89,41966.27,41927.58,41951.60,1358.1,0.00011695,0.00003207,0.6632,0.000639,944804
1704075300,41951.60,42090.66,41763.07,41875.16,1839.7,0.00009725,0.00001584,1.0151,-0.000191,920920
1704075600,41875.16,41897.02,41723.56,41824.68,1233.1,0.00010958,0.00002263,0.9158,0.000137,915500
1704075900,41824.68,41868.09,41678.79,41725.04,1766.3,0.00009157,0.00001203,1.2367,0.000105,908617
1704076200,41725.04,41813.58,41655.40,41687.11,1262.8,0.00015556,0.00003267,1.1134,0.000111,907322
1704076500,41687.11,41710.06,41571.32,41664.68,1115.6,0.00014561,0.00004629,1.0200,-0.000158,909015
1704076800,41664.68,41665.01,41565.37,41586.39,1691.5,0.00011649,0.00003087,1.2381,0.000002,900267
1704077100,41586.39,41696.38,41403.30,41546.12,1634.3,0.00007195,0.00001937,0.3657,-0.000101,895242
1704077400,41546.12,41549.13,41464.79,41513.60,1253.7,0.00006309,0.00001765,1.1129,0.000103,881118
1704077700,41513.60,41619.63,41507.28,41592.86,2125.5,0.00010546,0.00002167,1.0349,0.000228,884597
1704078000,41592.86,41770.75,41453.70,41616.27,1266.9,0.00014713,0.00006300,1.1903,0.000504,864955
1704078300,41616.27,41659.85,41387.43,41601.81,1205.4,0.00014154,0.00003402,0.3964,0.000406,865800
1704078600,41601.81,41741.05,41526.39,41697.79,2201.2,0.00012845,0.00002133,1.2074,-0.000123,872717
1704078900,41697.79,41851.01,41650.89,41764.56,1535.9,0.00013424,0.00009101,1.1609,0.000230,866492
1704079200,41764.56,41880.70,41622.87,41829.78,1494.0,0.00015950,0.00005046,1.2903,0.000051,867189
1704079500,41829.78,41972.44,41739.08,41840.87,1108.5,0.00016407,0.00005328,0.8678,0.000288,854232
1704079800,41840.87,41991.07,41707.29,41710.41,2684.0,0.00013357,0.00002311,1.7501,-0.000261,857875
1704080100,41710.41,41743.43,41668.98,41669.23,1465.3,0.00017818,0.00006412,1.3825,-0.000007,853983
1704080400,41669.23,41921.39,41542.15,41810.80,2589.9,0.00016721,0.00005956,1.2775,0.000030,869481
1704080700,41810.80,42001.45,41708.52,41855.54,1323.8,0.00018782,0.00002605,0.6873,0.000428,879578
1704081000,41855.54,41939.19,41847.57,41891.10,1400.8,0.00013316,0.00004866,0.8611,-0.000112,893534
1704081300,41891.10,41956.89,41849.93,41932.02,1074.1,0.00009601,0.00001178,0.5742,-0.000374,905588
1704081600,41932.02,41993.51,41880.92,41906.68,944.3,0.00006319,0.00000000,1.0675,0.000422,925329
1704081900,41906.68,42059.41,41727.42,41950.16,1612.7,0.00004460,0.00001185,0.0671,0.000407,930285
1704082200,41950.16,42026.38,41859.34,41890.74,1703.1,0.00006678,0.00000000,0.4318,0.000330,924360
1704082500,41890.74,41965.31,41636.93,41788.49,2003.3,0.00004831,0.00002097,1.7661,0.000248,924524
1704082800,41788.49,41836.43,41624.10,41628.97,2660.8,0.00002132,0.00000841,1.7495,-0.000205,931367
1704083100,41628.97,41658.48,41484.52,41555.10,1994.2,0.00001993,0.00000000,0.9884,0.000271,910927
1704083400,41555.10,41557.57,41476.37,41508.73,1861.8,0.00000514,0.00000039,0.8923,-0.000085,919641
1704083700,41508.73,41558.40,41507.75,41527.67,1037.6,0.00001938,0.00000896,0.0000,-0.000503,927219
1704084000,41527.67,41601.46,41500.18,41588.74,1802.0,0.00002990,0.00000292,0.4047,0.000060,930708
1704084300,41588.74,41626.07,41423.72,41483.28,2246.6,-0.00000337,0.00002316,1.0595,0.000218,925544
1704084600,41483.28,41507.82,41407.65,41418.81,1585.3,-0.00000799,0.00000000,0.8745,0.000225,935540
1704084900,41418.81,41432.58,41384.76,41405.31,1113.6,-0.00000534,0.00000000,0.3974,0.000005,942373
1704085200,41405.31,41476.80,41356.40,41408.06,952.3,0.00008782,0.00002702,0.2850,0.000174,942546
1704085500,41408.06,41488.09,41201.05,41232.95,2824.4,0.00012829,0.00005151,1.5220,-0.000575,955936
1704085800,41232.95,41366.89,41122.67,41296.68,1696.6,0.00011201,0.00000000,1.0286,-0.000264,972859
1704086100,41296.68,41336.73,41269.71,41300.45,903.3,0.00009312,0.00001728,0.3481,-0.000028,982453
1704086400,41300.45,41330.70,41266.30,41306.89,1130.6,0.00004415,0.00003873,0.8156,-0.000650,978707
1704086700,41306.89,41327.91,41205.26,41256.68,1748.0,0.00004999,0.00001673,0.6328,0.000258,992401
1704087000,41256.68,41320.45,41228.10,41288.10,1484.8,0.00005689,0.00001431,0.8518,0.000369,996011
1704087300,41288.10,41310.59,41241.58,41300.00,1074.7,0.00005552,0.00005421,0.4713,0.000272,1011433
1704087600,41300.00,41469.68,41216.55,41276.21,1418.9,0.00009479,0.00002192,0.4595,0.000087,1015087
1704087900,41276.21,41296.34,40998.00,41187.46,1626.4,0.00012147,0.00003843,1.3114,-0.000165,1007402
1704088200,41187.46,41367.56,41161.06,41281.03,2024.0,0.00015103,0.00006451,0.4034,-0.000119,1005839
1704088500,41281.03,41350.58,41238.11,41288.28,1283.8,0.00017167,0.00004952,0.7905,-0.000198,1005646
1704088800,41288.28,41354.24,41267.22,41310.29,1135.1,0.00021560,0.00006082,0.0000,0.000380,1010873
1704089100,41310.29,41317.19,41198.34,41270.37,1374.6,0.00024114,0.00008232,1.2732,-0.000167,998086
1704089400,41270.37,41312.37,41224.43,41249.13,942.5,0.00020339,0.00004213,0.9156,0.000045,995168
1704089700,41249.13,41395.21,41225.28,41378.18,2419.0,0.00020810,0.00007437,1.2952,-0.000366,991127
1704090000,41378.18,41576.11,41162.81,41327.36,1649.7,0.00023794,0.00008222,1.2377,0.000543,989359
1704090300,41327.36,41431.67,41264.54,41388.82,1968.6,0.00014965,0.00003696,0.8611,-0.000070,984300
1704090600,41388.82,41482.86,41380.80,41393.80,1012.6,0.00009098,0.00000133,0.1748,0.000118,993563
1704090900,41393.80,41564.90,41251.13,41299.16,1781.6,0.00009946,0.00003091,1.0076,-0.000083,988819
1704091200,41299.16,41380.66,41174.48,41365.94,1643.3,0.00010590,0.00004210,1.6653,-0.000559,997784
1704091500,41365.94,41445.37,41258.46,41348.06,846.6,0.00010935,0.00004741,0.4413,0.000181,998113
1704091800,41348.06,41480.55,41130.68,41293.14,1567.7,0.00012948,0.00003807,1.6291,0.000005,983411
1704092100,41293.14,41323.74,41181.02,41212.30,1923.0,0.00008773,0.00002230,0.6149,0.000472,979290
1704092400,41212.30,41535.58,41208.86,41478.01,3826.1,0.00010425,0.00000000,2.4361,0.000087,981123
1704092700,41478.01,41498.50,41395.30,41460.61,1144.5,0.00011669,0.00004682,0.4984,0.000380,973562
1704093000,41460.61,41531.38,41435.07,41515.52,1501.0,0.00008638,0.00003413,0.8400,0.000032,991364
1704093300,41515.52,41570.07,41406.06,41442.95,1779.6,0.00007193,0.00001421,1.1977,-0.000189,1004871
1704093600,41442.95,41450.62,41356.55,41372.34,1605.6,0.00006172,0.00001688,0.5884,-0.000076,1017470
1704093900,41372.34,41434.16,41280.26,41412.77,1285.0,0.00007428,0.00004763,0.3273,0.000035,1014217
1704094200,41412.77,41420.57,41346.73,41381.40,1217.2,0.00006391,0.00000702,1.2674,-0.000431,1012937
1704094500,41381.40,41427.28,41130.60,41344.00,1528.7,0.00008811,0.00001410,0.0756,0.000270,1022705
1704094800,41344.00,41351.35,41258.80,41292.20,1519.7,0.00005352,0.00001774,0.8869,0.000485,1027244
1704095100,41292.20,41381.91,41278.84,41327.44,1553.8,0.00009682,0.00001845,1.1881,0.000031,1015244
1704095400,41327.44,41408.78,41303.67,41317.26,1245.3,0.00002546,0.00000640,0.7396,0.000120,1024931
1704095700,41317.26,41406.77,41227.72,41348.18,1030.5,0.00005975,0.00002262,0.3217,0.000893,1024927
1704096000,41348.18,41409.31,41295.68,41356.19,1141.2,0.00006043,0.00005777,0.1213,-0.000164,1018906
1704096300,41356.19,41598.68,41179.68,41329.10,954.3,0.00000059,0.00001402,0.6791,0.000082,1025220
1704096600,41329.10,41459.42,41317.42,41342.46,704.4,0.00002496,0.00002910,0.4702,-0.000223,1030668
1704096900,41342.46,41463.16,41233.15,41300.93,1536.3,0.00005264,0.00002421,0.3403,-0.000614,1027776
1704097200,41300.93,41382.13,41300.44,41302.36,794.9,0.00006097,0.00004424,0.6668,0.000508,1020161
1704097500,41302.36,41467.56,41105.37,41276.89,1262.7,0.00004728,0.00000000,0.5120,-0.000062,1009243
1704097800,41276.89,41555.40,41187.19,41395.24,1951.5,0.00008458,0.00001090,1.6553,-0.000581,1017840
1704098100,41395.24,41408.51,41221.16,41295.38,2190.3,0.00002652,0.00000000,1.6480,-0.000251,1010558
1704098400,41295.38,41378.73,41223.79,41346.19,1127.8,-0.00002391,0.00001638,1.0932,-0.000198,1001616
1704098700,41346.19,41347.74,41207.46,41269.09,2127.0,0.00002090,0.00000000,1.3560,-0.000188,1011426
1704099000,41269.09,41339.23,41174.98,41282.09,1232.4,0.00000990,0.00000593,0.3505,-0.000493,1013096
1704099300,41282.09,41490.53,41264.46,41265.31,1085.7,-0.00000388,0.00000841,1.1089,0.000004,1001305
1704099600,41265.31,41302.63,41192.18,41277.63,752.0,0.00005824,0.00002234,0.4982,-0.000402,992251
1704099900,41277.63,41370.67,41108.86,41122.56,2838.7,0.00007473,0.00000124,1.5770,-0.000095,983042
1704100200,41122.56,41181.97,41030.21,41038.05,1528.7,0.00014130,0.00004441,1.2172,-0.000021,996651
1704100500,41038.05,41063.11,40804.18,40968.50,1703.1,0.00011180,0.00002126,0.5232,0.000089,996568
1704100800,40968.50,41033.73,40861.48,40874.34,2257.0,0.00010534,0.00003387,0.9713,0.000169,988337
1704101100,40874.34,40908.97,40595.91,40751.14,2248.7,0.00014562,0.00005107,0.8791,0.000225,988122
1704101400,40751.14,40843.37,40706.42,40801.50,1528.0,0.00019940,0.00005779,1.5278,0.000049,981231
1704101700,40801.50,40856.88,40794.74,40795.19,1154.1,0.00020902,0.00008896,0.8012,-0.000302,977526
1704102000,40795.19,40895.05,40782.98,40825.98,1455.8,0.00014912,0.00003050,0.6312,-0.000811,981975
1704102300,40825.98,40980.47,40780.95,40921.19,2306.9,0.00012256,0.00005237,1.4270,0.000354,978104
1704102600,40921.19,40973.11,40834.36,40874.90,1447.9,0.00012190,0.00006798,0.2397,-0.000133,968279
1704102900,40874.90,40945.05,40805.65,40922.82,1258.6,0.00014441,0.00002277,1.1256,-0.000833,945347
1704103200,40922.82,40978.52,40780.89,40815.00,2099.4,0.00010841,0.00003447,1.2487,-0.000455,946226
1704103500,40815.00,40877.46,40752.36,40759.41,1819.5,0.00010759,0.00001000,0.5938,-0.000345,946315
1704103800,40759.41,40937.99,40730.83,40860.81,2051.6,0.00010315,0.00003321,1.2025,-0.000066,938303
1704104100,40860.81,40875.25,40646.05,40695.26,3032.5,0.00009559,0.00000000,1.6688,0.000465,953492
1704104400,40695.26,40769.08,40547.78,40743.34,1470.2,0.00004523,0.00001725,1.0397,-0.000058,962808
1704104700,40743.34,40850.43,40661.46,40820.50,1856.4,0.00007812,0.00004295,1.5345,-0.000431,971068
1704105000,40820.50,40895.60,40754.24,40764.49,1748.1,0.00011356,0.00004777,0.5670,0.000109,980380
1704105300,40764.49,40862.49,40707.82,40842.08,1711.9,0.00012074,0.00004165,1.4070,0.000219,992308
1704105600,40842.08,40879.55,40703.38,40791.65,1681.8,0.00013273,0.00004142,0.9895,-0.000475,1001892
1704105900,40791.65,40817.01,40698.69,40708.99,1756.9,0.00012484,0.00004002,0.6665,0.000068,1006404
1704106200,40708.99,40731.53,40671.55,40715.56,885.5,0.00015053,0.00008041,0.5061,-0.000082,1012673
1704106500,40715.56,40853.70,40688.39,40749.98,1593.0,0.00013312,0.00006139,0.8457,0.000404,1008754
1704106800,40749.98,40857.95,40716.12,40768.99,1257.9,0.00013774,0.00007357,0.7555,0.000107,996177
1704107100,40768.99,40931.61,40650.81,40705.99,1654.3,0.00011468,0.00000271,0.7448,-0.000116,978481
1704107400,40705.99,40751.48,40614.48,40690.11,1105.1,0.00014253,0.00002420,0.3569,-0.000258,979641
1704107700,40690.11,40748.29,40557.51,40628.05,1723.4,0.00016310,0.00000471,0.7664,-0.000125,964991
1704108000,40628.05,40677.25,40441.58,40513.31,1993.3,0.00020354,0.00005465,0.8762,0.000022,951764
1704108300,40513.31,40681.68,40493.83,40645.28,2020.1,0.00020523,0.00003444,1.4213,0.000110,938368
1704108600,40645.28,40677.86,40604.54,40613.50,1443.3,0.00018719,0.00003602,0.3925,-0.000258,938399
1704108900,40613.50,40633.35,40503.68,40550.52,1548.7,0.00017159,0.00008166,1.0221,-0.000178,931467
1704109200,40550.52,40642.17,40388.81,40497.69,1483.0,0.00019011,0.00002225,0.8926,-0.000079,948910
1704109500,40497.69,40637.24,40484.28,40617.10,2149.0,0.00018568,0.00005495,1.5200,0.000225,939161
1704109800,40617.10,40653.68,40510.10,40515.03,2063.9,0.00016637,0.00005565,1.0849,-0.000047,932449
1704110100,40515.03,40569.92,40363.26,40506.20,1196.2,0.00014196,0.00004914,0.3502,-0.000204,925069
1704110400,40506.20,40685.32,40335.65,40384.74,2311.2,0.00009855,0.00002358,1.4653,-0.000346,918712
1704110700,40384.74,40390.42,40366.66,40385.20,1002.9,0.00010293,0.00000000,0.0843,-0.000080,911258
1704111000,40385.20,40480.13,40319.95,40382.13,1207.1,0.00009710,0.00004630,0.2495,0.000078,910779
1704111300,40382.13,40481.42,40325.05,40473.30,1677.8,0.00014411,0.00003820,0.5443,0.000252,907228
1704111600,40473.30,40497.98,40448.04,40490.16,1220.6,0.00012514,0.00003483,1.2594,0.000045,908305
1704111900,40490.16,40556.29,40350.04,40405.07,1952.8,0.00014019,0.00001879,1.4861,0.000718,904019
1704112200,40405.07,40440.87,40326.31,40340.31,1599.7,0.00013040,0.00001334,1.1140,-0.000836,896525
1704112500,40340.31,40421.29,40257.02,40403.18,2089.8,0.00010894,0.00005633,0.9291,0.000085,889125
1704112800,40403.18,40438.80,40387.59,40430.39,1199.2,0.00010908,0.00006493,1.1918,-0.000472,905422
1704113100,40430.39,40442.86,40319.65,40336.01,1972.7,0.00010363,0.00004051,0.9848,0.000181,905887
1704113400,40336.01,40489.59,40319.51,40449.63,2053.7,0.00010799,0.00002793,1.1868,-0.000236,917945
1704113700,40449.63,40516.56,40377.67,40450.69,1372.3,0.00009216,0.00005066,0.6276,-0.000325,920106
1704114000,40450.69,40526.08,40409.50,40471.25,1142.3,0.00011320,0.00003008,0.6650,-0.000190,913700
1704114300,40471.25,40553.16,40442.83,40507.67,1340.8,0.00012072,0.00001861,1.0106,-0.000238,929062
1704114600,40507.67,40601.08,40413.61,40430.16,1722.2,0.00011356,0.00000798,0.5630,0.000016,932375
1704114900,40430.16,40603.50,40398.46,40563.81,2418.3,0.00006462,0.00000903,0.7833,-0.000245,915424
1704115200,40563.81,40614.13,40489.55,40523.60,1442.3,0.00006132,0.00004385,0.9066,0.000288,904132
1704115500,40523.60,40626.39,40445.44,40565.34,1518.7,0.00007804,0.00003057,0.5165,0.000300,912875
1704115800,40565.34,40634.71,40523.89,40582.88,1233.9,0.00005043,0.00001006,0.4779,-0.000178,905862
1704116100,40582.88,40643.75,40445.25,40475.52,2116.6,0.00006331,0.00000219,1.3304,-0.000019,909017
1704116400,40475.52,40477.97,40273.20,40410.46,1642.9,0.00010471,0.00002584,1.4756,-0.000285,912471
1704116700,40410.46,40627.24,40390.56,40560.45,2693.4,0.00006470,0.00000237,1.5764,0.000178,908163
1704117000,40560.45,40582.59,40424.63,40519.77,1426.3,0.00007416,0.00001476,1.3353,-0.000004,896921
1704117300,40519.77,40556.01,40518.30,40518.92,494.6,0.00005333,0.00001987,0.6543,0.000637,892364
1704117600,40518.92,40526.77,40372.08,40422.50,1769.2,0.00003834,0.00000000,1.3626,-0.000043,895312
1704117900,40422.50,40486.99,40309.93,40367.26,2077.2,0.00002181,0.00000391,1.0694,0.000309,896914
1704118200,40367.26,40514.12,40295.97,40415.27,1750.7,0.00004863,0.00000276,0.6270,-0.000333,912138
1704118500,40415.27,40533.43,40254.79,40396.14,1233.7,0.00006770,0.00001337,0.6703,0.000400,906554
1704118800,40396.14,40487.45,40363.19,40445.48,1287.6,0.00010866,0.00000564,0.9931,0.000114,905067
1704119100,40445.48,40517.71,40393.33,40446.69,1150.0,0.00013448,0.00004347,0.2288,-0.000319,908739
1704119400,40446.69,40587.93,40286.99,40475.94,1425.8,0.00006563,0.00000000,0.6875,-0.000127,902913
1704119700,40475.94,40519.82,40260.74,40394.56,1854.6,0.00008477,0.00000000,1.1801,-0.000641,899782
1704120000,40394.56,40399.62,40370.01,40396.62,1322.7,0.00003562,0.00000106,0.7870,0.000177,887960
1704120300,40396.62,40622.89,40233.77,40584.12,2378.3,0.00009490,0.00004243,1.3632,-0.000384,889839
1704120600,40584.12,40591.79,40478.34,40561.92,1072.6,0.00011033,0.00002442,0.4104,0.000432,896741
1704120900,40561.92,40768.08,40500.47,40616.74,1504.3,0.00006784,0.00000753,1.2058,-0.000062,891556
1704121200,40616.74,40618.29,40436.73,40564.19,1526.5,0.00001973,0.00005431,0.9459,-0.000098,899076
1704121500,40564.19,40727.55,40501.09,40596.77,1007.3,-0.00001975,0.00002727,0.8442,0.000093,896367
1704121800,40596.77,40717.57,40547.15,40630.49,1349.5,-0.00003558,0.00000000,0.4799,-0.000131,874648
1704122100,40630.49,40648.99,40429.31,40505.46,2322.4,-0.00002165,0.00000000,1.2442,-0.000286,878737
1704122400,40505.46,40756.56,40350.45,40463.70,1404.4,0.00002795,0.00003406,0.6695,0.000132,873346
1704122700,40463.70,40558.73,40318.51,40512.47,1598.8,0.00008707,0.00001643,0.4795,0.000427,876688
1704123000,40512.47,40604.96,40497.25,40566.71,1869.4,0.00004014,0.00001914,0.9152,-0.000167,876349
1704123300,40566.71,40819.40,40549.88,40605.48,1259.8,0.00008248,0.00000000,0.4296,0.000457,875127
1704123600,40605.48,40648.40,40580.32,40595.55,686.8,0.00008639,0.00006424,0.7048,0.000182,870115
1704123900,40595.55,40605.79,40422.94,40605.10,1128.8,0.00003645,0.00000331,0.2216,0.000139,865458
1704124200,40605.10,40788.88,40583.76,40766.61,2534.9,0.00006218,0.00005658,1.6010,0.000492,881118
1704124500,40766.61,40850.39,40604.03,40626.46,2251.5,0.00004655,0.00000000,1.4997,0.000004,877197
1704124800,40626.46,40761.54,40622.09,40698.67,1777.4,0.00007211,0.00004376,1.2468,-0.000667,867712
1704125100,40698.67,40880.68,40625.43,40655.93,1034.7,0.00004101,0.00003152,0.3631,0.000753,865957
1704125400,40655.93,40668.50,40571.07,40608.83,1665.5,0.00007157,0.00005300,0.4818,-0.000132,859932
1704125700,40608.83,40639.79,40135.64,40400.66,2991.3,0.00009643,0.00001767,1.6457,0.000100,856447
1704126000,40400.66,40426.70,40362.70,40397.13,942.4,0.00008687,0.00000842,0.6222,-0.000139,848789
1704126300,40397.13,40701.40,40245.86,40492.14,2048.3,0.00010273,0.00004023,1.1115,0.000277,838828
1704126600,40492.14,40542.84,40465.93,40500.01,1073.5,0.00007553,0.00003594,0.1654,0.000571,842337
1704126900,40500.01,40613.55,40199.71,40247.55,3538.1,0.00007953,0.00000983,2.1312,0.000271,852950
1704127200,40247.55,40289.41,39986.63,40160.34,1858.6,0.00009733,0.00001947,0.9856,0.000221,861293
1704127500,40160.34,40182.61,40106.94,40128.12,1432.4,0.00013094,0.00002259,0.6340,-0.000093,857980
1704127800,40128.12,40165.04,39956.83,40027.53,1898.4,0.00014025,0.00004104,1.1413,0.000279,860622
1704128100,40027.53,40034.60,39974.54,40027.34,1055.6,0.00011387,0.00005743,0.4788,-0.000226,867691
1704128400,40027.34,40184.13,39947.84,40178.04,2229.1,0.00006930,0.00000000,1.7406,0.000424,878277
1704128700,40178.04,40326.75,40059.92,40098.08,1777.5,0.00000190,0.00000000,0.5698,0.000123,877137
1704129000,40098.08,40154.12,39918.22,39968.75,2160.9,-0.00004523,0.00002905,1.3946,-0.000489,875248
1704129300,39968.75,40073.02,39840.92,40016.42,1597.8,-0.00002231,0.00001016,0.9622,0.000022,866153
1704129600,40016.42,40373.48,39840.69,40246.07,3380.5,0.00003037,0.00000000,2.5913,-0.000221,871971
1704129900,40246.07,40333.09,40196.47,40280.27,1315.1,0.00000115,0.00000000,0.3036,-0.000153,864238
1704130200,40280.27,40314.20,40263.93,40303.68,1280.2,0.00001859,0.00000359,0.8225,-0.000529,875591
1704130500,40303.68,40400.68,40164.81,40201.78,1956.9,0.00006863,0.00001979,1.6239,-0.000374,873348
1704130800,40201.78,40256.04,40110.52,40168.69,1408.2,0.00006580,0.00002679,0.9795,-0.000129,886606
1704131100,40168.69,40183.33,39922.07,40123.65,1799.5,0.00006534,0.00003274,1.4063,-0.000012,887173
1704131400,40123.65,40131.09,39968.94,40002.31,2473.5,0.00009450,0.00003769,1.1947,-0.000444,887668
1704131700,40002.31,40037.76,39940.25,39996.11,779.5,0.00008497,0.00004567,0.3429,0.000460,898737
1704132000,39996.11,40201.19,39799.23,40114.03,2391.8,0.00004921,0.00001912,1.3487,-0.000016,913077
1704132300,40114.03,40162.13,39889.00,40026.56,1574.1,0.00006234,0.00003912,1.0248,0.000328,901982
1704132600,40026.56,40064.60,39996.89,40055.43,1613.3,0.00001381,0.00002131,0.5156,-0.000705,904950
1704132900,40055.43,40097.54,39943.69,40054.20,824.3,0.00002683,0.00001265,0.8273,-0.000043,909365
1704133200,40054.20,40191.97,40040.24,40189.63,2559.6,0.00001625,0.00001851,0.9015,0.000031,913098
1704133500,40189.63,40365.84,40106.90,40254.54,1765.0,0.00002626,0.00003053,0.8644,-0.000103,926927
1704133800,40254.54,40299.47,39962.73,40031.30,3295.8,0.00000312,0.00002781,2.0554,-0.000685,927230
1704134100,40031.30,40046.28,39868.54,39936.77,2160.4,0.00003946,0.00003451,1.0421,-0.000154,927818
1704134400,39936.77,39954.47,39889.96,39902.08,1310.2,-0.00002788,0.00002756,1.1374,-0.000044,938540
1704134700,39902.08,39970.75,39895.04,39897.27,843.6,0.00000325,0.00000579,0.4271,0.000232,932781
1704135000,39897.27,39984.31,39805.70,39895.93,969.2,0.00005878,0.00000175,0.4256,-0.000664,931434
1704135300,39895.93,40058.34,39843.42,39960.17,1817.9,0.00005999,0.00000000,0.9967,-0.000030,935173
1704135600,39960.17,40146.79,39924.97,40032.58,1888.1,0.00002502,0.00000000,0.7322,-0.000699,938124
1704135900,40032.58,40104.37,39934.94,40015.06,954.1,0.00007638,0.00004980,0.3572,0.000205,934435
1704136200,40015.06,40026.21,39979.83,39989.97,1040.8,0.00004159,0.00001547,0.4553,-0.000221,939080
1704136500,39989.97,40140.57,39935.67,40017.18,1356.5,0.00009071,0.00000000,0.6321,-0.000489,934334
1704136800,40017.18,40173.80,39926.63,40140.56,2165.3,0.00009668,0.00004814,1.1722,0.000462,942430
1704137100,40140.56,40266.06,40090.62,40155.82,695.5,0.00012372,0.00005073,0.6042,0.000061,945435
1704137400,40155.82,40216.05,40135.88,40209.70,1270.2,0.00013302,0.00003405,1.1797,-0.000533,945510
1704137700,40209.70,40271.51,40192.47,40238.99,1115.5,0.00012913,0.00007186,0.8709,0.000090,969211
1704138000,40238.99,40269.49,40220.18,40224.80,1144.7,0.00018102,0.00003271,0.9251,0.000017,979879
1704138300,40224.80,40229.45,40079.05,40147.83,1897.3,0.00023317,0.00007325,1.0199,-0.000703,974885
1704138600,40147.83,40243.77,40062.73,40194.59,1144.4,0.00023928,0.00006563,0.5604,0.000129,970072
1704138900,40194.59,40508.71,40130.03,40327.97,2238.9,0.00023454,0.00005805,0.8476,-0.000264,973219
1704139200,40327.97,40398.30,40243.25,40263.48,1671.0,0.00013641,0.00007174,0.9579,-0.000450,960576
1704139500,40263.48,40383.27,40229.83,40344.79,1634.8,0.00020187,0.00008318,1.0095,0.000089,974613
1704139800,40344.79,40511.07,40322.36,40474.75,2224.0,0.00015689,0.00002346,1.3783,-0.000223,974958
1704140100,40474.75,40534.03,40391.71,40401.11,1646.5,0.00021702,0.00009353,0.7732,-0.000215,983979
1704140400,40401.11,40404.92,40350.97,40369.71,1153.2,0.00021976,0.00007337,1.2710,0.000087,992688
1704140700,40369.71,40393.88,40242.12,40391.74,1205.9,0.00027350,0.00011595,0.5726,0.000444,986138
1704141000,40391.74,40426.48,40386.71,40400.74,1032.5,0.00025820,0.00005938,0.1983,0.000293,991437
1704141300,40400.74,40521.50,40376.70,40412.74,1027.4,0.00021487,0.00008179,0.2923,-0.000215,994185
1704141600,40412.74,40424.70,40212.32,40373.63,1776.7,0.00023733,0.00008645,0.6312,0.000216,992377
1704141900,40373.63,40397.99,40297.29,40320.90,1608.9,0.00024903,0.00008689,0.8931,-0.000235,984403
